SDSS_name,objID,L_pred
SDSS J163507.10+394931.3,1237655472894771462,0.91
SDSS J000407.12-005149.3,1237657189831934045,0.99
SDSS J082751.87+365508.1,1237657401340526825,0.9
SDSS J105153.70+510023.4,1237657630060118044,0.98
SDSS J094759.78+515238.7,1237657771782832168,0.97
SDSS J112232.10+073050.8,1237658424095342685,0.97
SDSS J101905.12+462714.6,1237658613587181628,1.0
SDSS J162105.00+395502.6,1237659324955099291,0.86
SDSS J162447.55+394405.0,1237659325492232209,0.88
SDSS J041736.89+270403.5,1237660752482402478,0.95
SDSS J101903.79+433034.2,1237661357535002856,0.91
SDSS J133446.37+112852.6,1237661816565071982,0.99
SDSS J104329.94+120515.8,1237661950781096035,0.98
SDSS J124445.60+094526.3,1237662237469114502,0.94
SDSS J161504.80+342933.2,1237662302446092658,0.95
SDSS J081115.92+251045.7,1237660764834234638,0.92
SDSS J162917.56+245129.5,1237662641197351176,0.97
SDSS J082927.65+550054.4,1237663546903494811,0.92
SDSS J081103.27+570145.1,1237663917878739160,0.99
SDSS J151746.48-004634.0,1237648703523520869,0.96
SDSS J140601.42-001837.9,1237648704052527246,0.91
SDSS J133614.66-010224.8,1237648720167502083,0.96
SDSS J131517.43+671034.6,1237651539251429538,0.98
SDSS J083432.74+535132.3,1237651702451601501,0.95
SDSS J162820.98+490437.2,1237651715334078740,0.98
SDSS J142804.53+010022.5,1237651752415920197,0.91
SDSS J214318.88-083623.4,1237652934036881446,0.9
SDSS J093118.39+543505.5,1237654381979566192,0.91
SDSS J110902.87+050153.8,1237654605865746733,0.94
SDSS J091302.23+493822.1,1237654652569125007,0.89
SDSS J150429.73+021958.9,1237655469671645243,0.99
SDSS J150521.18-020203.4,1237655498674340139,0.99
SDSS J214328.10+124925.5,1237656243305054413,0.9
SDSS J085354.89+412024.2,1237657117875634299,0.99
SDSS J144749.16+010305.7,1237648705667727617,0.99
SDSS J104809.31+481953.5,1237658205578657826,0.99
SDSS J092415.39+055628.2,1237658300063350967,0.96
SDSS J111234.86+582607.9,1237658302743969917,0.97
SDSS J102443.20-005249.1,1237648720146530485,0.99
SDSS J123403.51+130041.4,1237658630769672321,0.85
SDSS J160242.57+411150.2,1237659162274562079,0.99
SDSS J102855.05+123448.0,1237661068714508526,0.98
SDSS J123049.80+143803.3,1237661069264355513,0.87
SDSS J122411.84+011246.8,1237648722843992228,0.86
SDSS J134600.99+442545.2,1237661433241272457,0.93
SDSS J154147.65+360927.3,1237661465985941541,0.88
SDSS J135719.16+115833.6,1237662199886184709,0.96
SDSS J131236.98-011151.0,1237648702972952683,0.96
SDSS J140403.70+005347.4,1237648705662943350,0.96
SDSS J084845.62+001729.4,1237648721746657464,0.94
SDSS J121608.52-033412.4,1237650760244854900,0.9
SDSS J083912.96+533724.6,1237651272424685655,0.9
SDSS J093400.37+022838.1,1237651754531225835,0.96
SDSS J232123.51-093134.9,1237652900743938110,0.98
SDSS J163417.33+454900.7,1237651252589625581,0.92
SDSS J005152.14-090704.4,1237652948531216428,0.95
SDSS J140620.74+044213.4,1237654880735527247,0.97
SDSS J164844.16+393008.8,1237655502958625056,0.99
SDSS J212859.44+112257.0,1237656242229674150,0.97
SDSS J075609.47+265232.7,1237657628431614342,0.97
SDSS J103736.69+460240.0,1237658203430125724,0.95
SDSS J133530.99+660730.9,1237651272440741893,0.87
SDSS J134109.26+124617.4,1237661818176340052,0.98
SDSS J140211.31+092624.3,1237662238014308394,0.99
SDSS J135820.15+071330.3,1237662246595788998,0.98
SDSS J154150.15+100311.5,1237662637447119199,0.98
SDSS J161600.57+221608.2,1237662698113401218,0.96
SDSS J172901.77+600521.7,1237651298723889251,0.91
SDSS J113256.78+155423.3,1237664292070948984,0.99
SDSS J091642.02+272117.9,1237664835394732253,0.99
SDSS J131704.95+014940.8,1237651735765385441,0.96
SDSS J092724.88+334154.4,1237664870823624896,0.99
SDSS J092117.64+264235.4,1237665098462658711,0.91
SDSS J120456.49+431938.2,1237661968502685784,0.96
SDSS J115140.25+064227.1,1237661970645581925,0.98
SDSS J130044.28+394514.8,1237662225144676431,0.97
SDSS J122207.31+085926.0,1237662236392947850,0.97
SDSS J134232.53+030455.6,1237651737378816139,0.96
SDSS J140323.14+092653.1,1237662264315019605,0.97
SDSS J151831.15+322334.2,1237662305658470623,0.89
SDSS J151603.95+430936.5,1237662500001742853,0.99
SDSS J150615.56+102025.4,1237662635832770595,0.98
SDSS J205802.71-002658.0,1237663542602367392,0.9
SDSS J133739.87+390916.4,1237664295833763984,0.94
SDSS J100901.51+322931.1,1237664337707139174,0.99
SDSS J132536.33+362252.4,1237664673254867113,0.86
SDSS J094021.19+274222.4,1237665097390751875,0.96
SDSS J133738.11+284809.4,1237665429167145128,0.99
SDSS J135632.29+283119.4,1237665429705851038,0.92
SDSS J005345.13-090635.2,1237652948531478541,0.98
SDSS J083157.64+191241.4,1237667108501192836,0.91
SDSS J122520.12+282251.5,1237667324331229288,0.9
SDSS J112416.88+255031.2,1237667429032525937,0.89
SDSS J091502.77+194149.5,1237667430092963901,0.93
SDSS J111836.18+245202.9,1237667551420809356,0.88
SDSS J150424.68+492355.4,1237661417142878263,0.97
SDSS J165353.83+203551.7,1237661463311221341,0.97
SDSS J112652.70+645038.7,1237654400227410098,0.97
SDSS J111258.00+413718.5,1237662195057950790,0.99
SDSS J145742.01+363822.1,1237662196150567037,0.9
SDSS J151721.67+072045.8,1237662263786209441,0.96
SDSS J161315.91+302838.7,1237662337330315463,0.94
SDSS J164424.34+250729.8,1237662337870987563,0.99
SDSS J164423.08+202446.8,1237662665891512785,0.99
SDSS J005848.86+003514.0,1237663784740716552,0.93
SDSS J073904.22+480744.8,1237663917874282885,0.99
SDSS J132941.09+365418.6,1237664854176170030,0.94
SDSS J143436.53+301645.7,1237665128556462298,0.98
SDSS J141830.16+295122.6,1237665331474071644,0.96
SDSS J113155.74+315251.4,1237665368508989536,0.86
SDSS J141759.43+050409.5,1237654881273708678,0.95
SDSS J094659.93+244208.1,1237667254537683157,0.98
SDSS J131056.51+112838.5,1237661816025645167,0.95
SDSS J135129.47+434823.1,1237661852550299759,0.93
SDSS J140501.82+110042.7,1237662198813360269,0.88
SDSS J122938.01+092943.3,1237662236930605208,0.98
SDSS J145237.88+061538.6,1237662268072001588,0.98
SDSS J144911.09+110654.8,1237662635830870137,0.91
SDSS J161401.28+202625.1,1237662695966179621,0.97
SDSS J011425.68+003209.9,1237663784742420695,0.99
SDSS J082003.78+562536.9,1237663916268192002,0.98
SDSS J130606.32+392524.9,1237664294757400595,0.91
SDSS J100829.72+332046.9,1237664338780946455,0.99
SDSS J130603.54+355849.2,1237664817681662035,0.97
SDSS J130602.32+361941.6,1237664818218467465,0.97
SDSS J122158.64+340835.9,1237665023831507034,0.97
SDSS J122933.57+354617.5,1237665025979646105,0.98
SDSS J100554.97+290820.9,1237665126920683725,0.92
SDSS J093931.55+520320.0,1237655107294003414,0.89
SDSS J162652.91+411513.5,1237655472356982861,0.99
SDSS J140520.32+304841.6,1237665126943162472,0.99
SDSS J150224.85+253818.6,1237665179525710012,0.99
SDSS J135048.19+294606.4,1237665329324032145,0.91
SDSS J125303.67+321936.3,1237665330392268826,0.97
SDSS J120930.28+285314.2,1237667209991553164,0.99
SDSS J125133.27+264611.3,1237667442437259402,0.94
SDSS J103756.52+222503.6,1237667537474420815,0.87
SDSS J122105.37+424737.5,1237662195063455777,0.97
SDSS J161849.04+213242.3,1237662223554052110,0.99
SDSS J095715.73+335834.7,1237662224591683734,0.98
SDSS J144039.11+090545.8,1237662264855888028,0.98
SDSS J151852.59+045156.5,1237662267001143373,0.96
SDSS J160456.43+343545.4,1237662300834758789,0.88
SDSS J161324.78+303559.0,1237662337330250060,0.95
SDSS J172408.09+585942.3,1237656528919265295,0.97
SDSS J140425.68+353642.6,1237662685754425470,0.94
SDSS J005042.73+002558.4,1237663784739799251,0.9
SDSS J015406.21+005702.0,1237663785283616919,0.85
SDSS J155152.08+254508.3,1237664854190194872,0.98
SDSS J085241.65+404104.0,1237657400806277320,0.96
SDSS J091700.16+292103.1,1237664880485728455,0.96
SDSS J113329.95+341858.4,1237665024900858129,0.92
SDSS J112653.71+330709.5,1237665126928482460,0.96
SDSS J124947.42+320449.7,1237665226771333208,0.9
SDSS J111109.63+322625.4,1237665370117767246,0.89
SDSS J011011.65+141255.0,1237666215143604290,0.98
SDSS J030828.51+002315.1,1237666301091053778,0.98
SDSS J090922.29+241443.4,1237667113868460215,0.97
SDSS J102200.32+255221.2,1237667210517938255,0.98
SDSS J124903.68+305535.1,1237667255629185032,0.98
SDSS J115409.57+442158.0,1237661850393641044,0.88
SDSS J113001.82+444105.0,1237661851465547978,0.89
SDSS J125942.00+434511.5,1237661871869853818,0.95
SDSS J143759.94+400622.2,1237661873488527601,1.0
SDSS J122814.07+073628.4,1237661971723321509,0.86
SDSS J133550.09+401618.0,1237662193995939938,0.98
SDSS J143806.56+370035.1,1237662194538315802,0.97
SDSS J161059.13+262057.0,1237662341087625264,0.94
SDSS J152940.31+423915.2,1237662501076467812,0.95
SDSS J161257.59+323044.7,1237662504295530810,0.98
SDSS J085728.53+283700.3,1237664093975085274,0.9
SDSS J101421.97+301025.5,1237664869754536037,0.95
SDSS J142729.01+295707.2,1237665127482130563,0.97
SDSS J125945.32+320242.0,1237665226772250731,0.86
SDSS J162605.17+410300.1,1237665354548772994,0.85
SDSS J080049.73+273001.5,1237657627895202081,0.99
SDSS J162142.28+550509.8,1237665355628675316,0.99
SDSS J155928.62+201303.1,1237665373333356760,0.96
SDSS J125940.12+283750.8,1237665427552927902,0.99
SDSS J143100.68+252924.2,1237665441524810039,0.92
SDSS J135531.79+250735.8,1237665548887261368,0.99
SDSS J112626.61+292349.9,1237667211598102579,0.96
SDSS J123400.41+290444.7,1237667252943388779,0.96
SDSS J081227.29+383713.7,1237655107822027074,0.94
SDSS J113031.49+512721.3,1237657628988997683,0.98
SDSS J093320.62+205543.2,1237667292654338096,0.97
SDSS J112819.70+275007.1,1237667324325789764,0.99
SDSS J125006.02+250119.9,1237667911669973173,0.99
SDSS J131730.17+203555.9,1237668273507729574,0.95
SDSS J143101.53+142505.7,1237668331490050131,0.98
SDSS J143759.54+142704.9,1237668332027641933,0.97
SDSS J085501.83+393310.2,1237657775542436168,0.92
SDSS J140951.93+145220.6,1237668348671820033,0.99
SDSS J135536.39+165912.2,1237668350817665180,0.91
SDSS J095758.41+152801.8,1237671262816436336,0.98
SDSS J094231.46+070556.6,1237674462029021207,0.98
SDSS J141002.10+373303.4,1237662226224382000,0.99
SDSS J133915.96+085310.3,1237662236938141842,0.88
SDSS J155630.91+282614.3,1237662306736210042,0.99
SDSS J165556.11+244115.6,1237662499476930683,0.9
SDSS J075701.86+493402.4,1237663531330961604,0.98
SDSS J132921.44+372450.4,1237664846123040965,0.95
SDSS J134935.07+351511.6,1237664853104263411,0.98
SDSS J112549.88+333942.6,1237665024363266227,0.98
SDSS J130127.30+344526.4,1237665128547680279,0.95
SDSS J101358.19+280302.5,1237665367964581931,0.91
SDSS J130125.07+284038.0,1237665427553124486,0.98
SDSS J142936.19+260349.8,1237665442061484165,0.94
SDSS J134445.07+270814.5,1237665533319250037,0.97
SDSS J160155.60+154222.9,1237665548363956244,0.93
SDSS J082830.98+172801.8,1237667106889924685,0.99
SDSS J075609.91+141538.2,1237667107959996702,0.95
SDSS J162656.90+352759.9,1237659161740902730,0.88
SDSS J093745.38+223539.5,1237667252925956173,0.99
SDSS J093742.04+211732.5,1237667292654796976,0.85
SDSS J085345.64+180920.7,1237667293186949481,0.93
SDSS J101715.73+211350.9,1237667549803905192,0.96
SDSS J103234.03+194610.6,1237667734497853630,0.92
SDSS J112545.34+240823.9,1237667911124713496,0.95
SDSS J112907.64+252458.3,1237667912735719587,0.98
SDSS J115214.50+183903.8,1237668296590622897,0.93
SDSS J013543.80-095918.9,1237670955714281629,0.99
SDSS J081901.88+211109.0,1237664091822620810,0.98
SDSS J104622.04+131317.1,1237664131018326096,0.96
SDSS J120405.41+140355.9,1237664289389871206,0.96
SDSS J121113.51+381346.1,1237664819824296071,0.93
SDSS J134018.24+320911.2,1237665126940737615,0.87
SDSS J110643.36+314428.4,1237665330919309377,0.97
SDSS J142215.26+240243.9,1237665531712569488,0.98
SDSS J160708.23+141557.7,1237665566081941922,0.95
SDSS J172849.78+583125.1,1237659896710168792,0.97
SDSS J102906.38+202532.9,1237667735571267712,0.92
SDSS J143428.87+181328.8,1237667781774934171,0.95
SDSS J125653.54+222224.9,1237667782838452274,0.98
SDSS J151713.42+115322.3,1237668348679094462,0.89
SDSS J121115.04+175317.5,1237668624622157845,0.97
SDSS J151535.86+572212.1,1237671767461986469,0.99
SDSS J230915.76+195316.1,1237680247346036936,0.91
SDSS J131117.93+473247.3,1237661435385872539,0.99
SDSS J104801.04+431111.6,1237661873470046285,0.98
SDSS J135814.19+363900.5,1237662224076046407,0.91
SDSS J142949.76+343605.5,1237662224078995568,0.99
SDSS J162359.62+214742.1,1237662224628121711,0.97
SDSS J093226.35+100624.7,1237661068171477288,0.87
SDSS J155535.20+062748.6,1237662264327209382,0.92
SDSS J154912.08+043053.8,1237662267541356753,0.98
SDSS J151024.20+450958.0,1237662303512690900,0.97
SDSS J160640.89+370548.8,1237662303518523627,0.91
SDSS J160634.94+262214.1,1237662306200649931,0.96
SDSS J132056.68+140921.8,1237662529523351601,0.89
SDSS J144232.44+334446.9,1237662662135185659,0.96
SDSS J150457.92+314025.8,1237662662137479222,0.9
SDSS J220713.82-003554.4,1237663542609903873,0.98
SDSS J084015.50+560254.6,1237663546367344865,0.99
SDSS J232007.44-002059.5,1237663783656161323,0.97
SDSS J080302.45+560624.2,1237663789567639699,0.9
SDSS J081850.17+220655.4,1237664092896624760,0.97
SDSS J135740.31+380900.9,1237664295835533392,0.99
SDSS J144235.26+305730.2,1237664852035764356,0.97
SDSS J142255.33+325102.3,1237664852570603586,0.99
SDSS J144233.24+284335.2,1237665101139869764,0.97
SDSS J124144.25+350338.0,1237665128545910807,0.92
SDSS J132719.35+314717.9,1237665227311677577,0.99
SDSS J150046.11+495937.1,1237661387071553645,0.95
SDSS J133001.76+310036.2,1237665329858871424,0.98
SDSS J160711.80+182711.0,1237665372260663517,0.95
SDSS J145446.11+240552.8,1237665428638138373,0.98
SDSS J150451.99+210410.0,1237665548894470241,0.99
SDSS J030508.57+002036.3,1237666301090726012,0.99
SDSS J085445.30+220157.9,1237667142864339080,0.97
SDSS J110437.23+281340.6,1237667211059068991,0.98
SDSS J165002.35+281022.2,1237662303524094396,0.95
SDSS J153307.21+350337.5,1237662335715508416,0.95
SDSS J164754.45+242418.9,1237662337871446078,1.0
SDSS J141341.90+123015.0,1237662528992116927,0.99
SDSS J141544.84+361041.6,1237662662669435156,0.99
SDSS J162440.08+255618.8,1237662667499110595,0.93
SDSS J125544.24+481714.1,1237661435921563811,0.97
SDSS J133305.01+141218.5,1237664290473050156,0.97
SDSS J114420.30+150616.6,1237664290998386825,0.99
SDSS J123134.47+375849.9,1237664673787019271,0.98
SDSS J115719.70+362456.9,1237664817675567228,0.99
SDSS J094634.74+303911.1,1237664835934814390,0.97
SDSS J133306.57+330903.7,1237665024374866095,0.99
SDSS J132804.58+341841.5,1237665129086976004,0.92
SDSS J142343.14+282050.7,1237665329864114245,0.86
SDSS J082430.93+183549.5,1237667142860865630,0.99
SDSS J112448.59+284506.9,1237667253473640641,0.93
SDSS J094854.49+245229.0,1237667254537879678,0.96
SDSS J100111.87+001945.6,1237648721754587278,0.97
SDSS J124936.86+305043.8,1237667255629185158,0.99
SDSS J102016.67+243550.8,1237667430636781626,0.93
SDSS J122224.68+283656.4,1237667444581924942,0.98
SDSS J124934.21+252812.4,1237667448343363662,0.98
SDSS J094604.58+192630.8,1237667541215281258,0.98
SDSS J142102.90+171714.6,1237668271903867003,0.99
SDSS J125620.32+052835.5,1237655126087172142,0.99
SDSS J035055.10-070338.2,1237649961384739017,0.9
SDSS J150642.05+124035.1,1237668331493916905,0.99
SDSS J014625.05-083811.9,1237670957326073887,0.96
SDSS J113928.12-024140.9,1237671128587501805,0.93
SDSS J104221.25+161715.1,1237671261747347643,0.86
SDSS J165203.62+630656.9,1237671939266642003,1.0
SDSS J001850.89-102236.6,1237672796109733939,0.99
SDSS J015944.47-075020.9,1237679338955997226,0.96
SDSS J120455.71+212533.9,1237667733970485252,0.97
SDSS J150055.31+165649.4,1237667734525575198,0.95
SDSS J114236.27+185043.6,1237667914342727760,0.98
SDSS J102256.62+182040.9,1237668290157674654,0.99
SDSS J113102.58+182330.1,1237668292300701828,0.99
SDSS J141006.90+173656.7,1237668297678651719,0.97
SDSS J145651.06+142332.6,1237668333103349812,0.94
SDSS J115143.30+015928.6,1237671128053055532,0.98
SDSS J165214.37+635739.0,1237671940340449652,0.95
SDSS J214038.97+063035.1,1237678845035086269,0.96
SDSS J123807.68+224154.8,1237667735584440442,0.97
SDSS J142113.54+204253.8,1237667910068731962,0.85
SDSS J142116.67+220229.7,1237667911679213747,0.96
SDSS J122911.17+202201.7,1237667915958190170,0.98
SDSS J120719.83+210008.3,1237668299276550246,0.91
SDSS J140002.61+155514.0,1237668314847051864,0.93
SDSS J120718.58+165029.1,1237668494710603837,0.98
SDSS J120523.16+175309.5,1237668624621568052,0.99
SDSS J125130.04+180355.2,1237668625163223150,0.97
SDSS J083627.91+103842.1,1237671124831830161,0.97
SDSS J105755.11+083016.2,1237671930135511187,0.96
SDSS J133647.10+062947.8,1237671958590521542,0.94
SDSS J133650.09+033130.8,1237671991340433429,0.96
SDSS J090655.44-000152.6,1237674459876556913,0.96
SDSS J131239.04+340354.5,1237665128011858018,0.87
SDSS J142709.50+305653.5,1237665128555675749,0.98
SDSS J160725.72+193258.6,1237665536542376048,0.93
SDSS J140205.90+260339.1,1237665550498398240,0.99
SDSS J121649.21+301611.6,1237667254552363057,0.89
SDSS J090730.82+182605.2,1237667292114583693,0.95
SDSS J111319.07+255145.8,1237667322176733269,0.99
SDSS J082801.70+145646.9,1237667429550784734,0.98
SDSS J103741.98+234023.7,1237667539085099012,0.98
SDSS J145557.97+183008.4,1237667736135532704,0.91
SDSS J161756.07+113703.2,1237668273527062915,0.97
SDSS J160215.59+460511.2,1237655347282378801,0.98
SDSS J100819.66+165353.2,1237668289082294360,0.87
SDSS J103736.74+185800.6,1237668290159247494,0.97
SDSS J130439.85+182528.1,1237668296598093987,0.96
SDSS J151815.10+122919.1,1237668332032032942,0.99
SDSS J142034.13+152635.3,1237668349746610262,0.9
SDSS J084847.95+112716.7,1237671262271963540,0.92
SDSS J124944.66-025826.4,1237671264421675163,0.95
SDSS J165150.61+634252.4,1237671768541560896,0.99
SDSS J110233.87+023623.4,1237654030325973055,0.98
SDSS J232102.76+151320.6,1237672763371028520,0.96
SDSS J075103.74+175746.1,1237673808653451598,0.93
SDSS J075108.04+340322.7,1237674290218533058,0.87
SDSS J021827.25-041219.4,1237679323398013169,0.99
SDSS J113027.88+254858.1,1237667321641500819,0.99
SDSS J113030.11+261332.0,1237667322178437207,0.94
SDSS J111814.71+263713.9,1237667430105677981,0.99
SDSS J102905.18+590712.4,1237654381983498373,0.98
SDSS J103116.24+192258.8,1237667781749833841,0.9
SDSS J114447.79+194624.2,1237667915416731700,0.96
SDSS J142525.71+180021.0,1237668272978002048,0.87
SDSS J104353.98+182309.3,1237668289086095483,0.99
SDSS J075232.37+332853.8,1237674366455972321,0.98
SDSS J080240.65+343117.1,1237674366993891558,0.89
SDSS J140452.62-003640.5,1237674601605103640,0.98
SDSS J130539.11+260623.6,1237667441901830228,0.91
SDSS J122046.79+245456.0,1237667447266803845,0.98
SDSS J114505.75+212441.9,1237667733968453659,0.94
SDSS J112659.72+210830.1,1237667781755601101,0.99
SDSS J091657.81+161815.3,1237667782815711520,0.87
SDSS J130949.98+243439.2,1237667911671939112,0.86
SDSS J113328.83+250832.5,1237667912199241833,0.99
SDSS J155100.98+514713.9,1237655129297846430,0.93
SDSS J160920.74+084547.6,1237668330963992815,0.88
SDSS J111352.64+172317.6,1237668496315646052,0.92
SDSS J125000.38+181353.4,1237668591336751363,0.91
SDSS J161321.29+512539.4,1237668611197042884,0.96
SDSS J122047.23+170057.6,1237668623549399090,0.98
SDSS J113622.74-024928.2,1237671142016352370,0.98
SDSS J161700.06+190705.3,1237671692301369820,0.86
SDSS J130822.87+523723.9,1237662302966579220,0.95
SDSS J144210.96+125634.4,1237662637977501896,0.9
SDSS J155039.07+502736.8,1237655349427896506,0.98
SDSS J162826.47+234111.4,1237662665889350038,0.85
SDSS J083356.05+553221.8,1237663529723887793,0.88
SDSS J213704.37-003459.6,1237663542606627160,0.96
SDSS J011835.60-001359.1,1237663783669137597,0.98
SDSS J111237.50+151302.0,1237664132631756946,0.94
SDSS J122312.26+142320.2,1237664289928773726,0.99
SDSS J130800.19+150102.1,1237664291007234177,0.95
SDSS J163021.99+405527.3,1237655472894116251,0.96
SDSS J131511.51+365754.2,1237664853638054027,0.87
SDSS J104811.44+331132.4,1237665016848253017,0.98
SDSS J145927.44+253502.7,1237665178988576893,0.98
SDSS J123741.71+320512.2,1237665329854021699,0.99
SDSS J104524.34+291307.7,1237665367430725658,0.93
SDSS J135344.78+283625.3,1237665429705588862,0.93
SDSS J161628.11+145314.4,1237665531724956095,0.92
SDSS J030350.45-001216.0,1237666300553658520,0.87
SDSS J030440.80-000712.5,1237666300553789676,0.97
SDSS J120103.80+305040.3,1237667212675121280,0.93
SDSS J110902.69+272751.3,1237667431715504194,0.97
SDSS J130801.06+260712.1,1237667441902026880,0.95
SDSS J093930.47+190745.9,1237667541214560323,0.99
SDSS J145109.90+171120.0,1237667733987655889,0.92
SDSS J150431.64+171854.2,1237667735062773780,0.96
SDSS J144252.58+183712.9,1237667782849462427,0.97
SDSS J102132.74+223246.9,1237667538546524275,0.97
SDSS J144152.19+183437.1,1237667735060349040,0.98
SDSS J084600.85+123656.8,1237667781201494154,0.99
SDSS J160718.22+131340.9,1237667783395508535,0.95
SDSS J135741.34+173031.4,1237668297140535321,0.97
SDSS J164624.67+632501.1,1237671939803251015,0.98
SDSS J170702.62+641933.4,1237671940341235725,0.97
SDSS J003024.56-011544.5,1237678882097660056,0.88
SDSS J105805.16+170727.9,1237668586504781905,0.95
SDSS J091226.61+135953.2,1237670965384642771,0.87
SDSS J081600.59+373144.9,1237657608034779352,0.96
SDSS J124831.87-032806.6,1237671264958284066,0.98
SDSS J133607.91+033034.0,1237671956981088440,0.94
SDSS J155530.83-004937.8,1237648703527649617,0.89
SDSS J095243.92-000329.9,1237648721216798768,0.95
SDSS J132913.84+004342.6,1237648722314264671,0.96
SDSS J171140.16+595944.2,1237651212823494770,0.9
SDSS J081127.75+473828.4,1237651495222247606,0.97
SDSS J120759.99+012345.3,1237651752400584794,0.96
SDSS J142314.69+005842.0,1237651752415395874,0.99
SDSS J095939.53+003512.1,1237651801770950770,0.96
SDSS J144502.43+043025.7,1237651823248539871,0.86
SDSS J015551.25-095800.5,1237652899686842475,0.98
SDSS J101555.51+484117.6,1237657630057365636,0.98
SDSS J014401.41+130426.9,1237653650772263041,0.9
SDSS J110426.40+045003.5,1237654601570451467,0.94
SDSS J093015.18+040839.1,1237654602097033442,0.98
SDSS J165927.79+322127.2,1237655373577584918,0.98
SDSS J165111.14+354600.8,1237655374112817403,0.88
SDSS J233037.78+153618.5,1237656243316457762,0.96
SDSS J230522.09-101323.2,1237656537517129786,0.97
SDSS J085103.20+401909.4,1237657117338304647,0.9
SDSS J001455.07+001508.1,1237657191443726382,0.98
SDSS J084527.40+342509.2,1237658191076458597,0.99
SDSS J112742.41+555516.1,1237657610727325892,0.91
SDSS J084803.31+373945.9,1237657628975169812,0.94
SDSS J090924.30+374108.7,1237658203422130362,0.94
SDSS J101054.37+455701.3,1237658205575708737,0.86
SDSS J110408.94+082207.4,1237658491199553586,0.96
SDSS J081529.48+294918.1,1237658200196186400,0.97
SDSS J032022.06+413827.3,1237661055818662378,0.97
SDSS J015248.67-102244.7,1237652899149643903,0.94
SDSS J014835.74-093118.7,1237652900222926997,0.98
SDSS J154514.38+004619.9,1237655468065489050,0.93
SDSS J092101.68+390923.6,1237658203423310082,0.96
SDSS J101428.94-011351.9,1237654668663455984,0.92
SDSS J141722.82+584501.7,1237655464312045618,0.97
SDSS J115545.10+491742.3,1237658203972894914,0.99
SDSS J074704.90+275650.8,1237657118404116670,0.99
SDSS J091814.19+453906.1,1237657243507163141,0.86
SDSS J083439.89+382144.7,1237657401341378605,0.99
SDSS J123036.34+571858.9,1237657611804868654,0.93
SDSS J114739.41+573843.2,1237657612339249176,0.99
SDSS J114739.60+573856.5,1237657612339249177,0.96
SDSS J095230.66+045046.0,1237658297918881886,0.99
SDSS J115057.70+515711.4,1237657628990373912,0.96
SDSS J095256.06+465545.4,1237657630055530528,0.98
SDSS J090334.57+414236.4,1237657630587945090,0.97
SDSS J091816.12+475655.5,1237657633798029624,0.95
SDSS J075341.57+262933.6,1237657879150920168,0.98
SDSS J130620.02+491820.8,1237658204514812077,0.99
SDSS J134045.29+481017.0,1237658204517367950,0.98
SDSS J101258.30+061036.6,1237658298994852136,0.99
SDSS J115100.99+063237.7,1237658422487810109,0.91
SDSS J113504.14+543933.2,1237658802035163304,0.98
SDSS J160033.12+435539.7,1237659324952674479,0.97
SDSS J091135.57+325055.6,1237661126154584268,0.98
SDSS J102524.20+553129.7,1237658302204018760,0.99
SDSS J122427.31+000910.3,1237648704578257089,0.96
SDSS J123249.77+031759.6,1237651737371148472,0.96
SDSS J094417.90+024938.7,1237654599951057061,0.98
SDSS J123250.29+054753.2,1237654881262239857,0.96
SDSS J164835.18+413601.7,1237654952668889289,0.96
SDSS J164832.57+440554.4,1237654954278584399,0.97
SDSS J140842.05-030008.7,1237655493835882824,0.97
SDSS J150301.91-023456.2,1237655691404902756,0.99
SDSS J221223.75-004745.3,1237656567584194666,0.97
SDSS J234022.62-000925.7,1237657190903054376,0.88
SDSS J120825.57+100100.0,1237658492817113222,0.98
SDSS J110418.00+500202.7,1237657855532269667,0.97
SDSS J095545.72+472232.8,1237657857674707076,0.86
SDSS J105439.32+475144.2,1237658204505309283,0.98
SDSS J085557.20+062010.7,1237658492796207399,0.91
SDSS J105427.77+095659.5,1237658493346054240,0.99
SDSS J110415.80+530755.3,1237658801496195244,0.86
SDSS J083219.48+311126.9,1237660635984101621,0.97
SDSS J084807.14+544325.7,1237660935553876093,0.97
SDSS J113935.54+020251.7,1237651753471246416,0.98
SDSS J101353.57-001907.9,1237651800698716545,0.95
SDSS J101352.58+003303.4,1237651801772458121,0.96
SDSS J122549.39+500545.3,1237658613059616872,0.99
SDSS J025704.37-074108.3,1237652900767268885,0.96
SDSS J092804.89+023450.3,1237654599949287651,0.91
SDSS J130313.63+043536.8,1237655125014216755,0.97
SDSS J130319.02+043552.1,1237655125014216786,0.98
SDSS J131005.91+630521.0,1237655371438030871,0.95
SDSS J001755.39+002006.8,1237657191444054059,0.99
SDSS J144121.47+440725.1,1237658204522283123,0.89
SDSS J130316.11+503714.7,1237658206125097076,0.98
SDSS J110505.13+075639.8,1237658424630313129,0.99
SDSS J092933.06+361050.7,1237660961867497617,0.99
SDSS J094722.94+344701.4,1237661136883482684,0.97
SDSS J151740.28+490553.3,1237661388146540564,0.93
SDSS J123317.60+575620.1,1237661418206330975,0.97
SDSS J120050.22+121003.4,1237661812272791730,0.98
SDSS J153221.50+482420.2,1237659324949725356,0.96
SDSS J131141.10+441016.1,1237661850936606846,0.97
SDSS J113932.27+444311.2,1237661872937304185,0.97
SDSS J105857.07+400159.1,1237661966349631611,0.89
SDSS J111629.13+410442.0,1237661966888009890,0.96
